player_id,first_name,last_name,birthdate,height,weight,bats,primary_position,other_positions,is_pitcher,role,ch,ph,sp,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,pot_ch,pot_ph,pot_sp,pot_gf,pot_pl,pot_vl,pot_sc,pot_fa,pot_arm,pot_control,pot_movement,pot_endurance,pot_hold_runner,pot_fb,pot_cu,pot_cb,pot_sl,pot_si,pot_scb,pot_kn,injured,injury_description,return_date
P9349,Robert,Patterson,2005-10-09,69,171,L,P,,1,,,,,0,,,,,,69,38,14,88,91,16,41,74,98,0,0,,,,0,,,,83,99,50,35,82,99,99,29,55,99,99,0,0,False,,
P9764,Julio,Schmidt,2004-01-11,77,193,S,C,,0,,54,63,73,39,92,52,52,70,16,,,,,,,,,,,,73,79,95,39,92,52,52,88,41,,,,,,,,,,,,False,,
P7720,Hugh,Hicks,2005-05-14,74,196,R,RF,,0,,11,93,12,45,12,14,94,82,51,,,,,,,,,,,,21,99,32,45,12,14,94,97,81,,,,,,,,,,,,False,,
P3997,Clifton,Hamilton,2006-12-12,73,160,S,CF,,0,,54,35,66,50,15,18,27,93,66,,,,,,,,,,,,69,59,91,50,15,18,27,99,93,,,,,,,,,,,,False,,
P4832,Don,Rodriguez,2005-11-28,71,239,R,C,,0,,84,10,27,95,87,15,24,97,62,,,,,,,,,,,,99,36,47,95,87,15,24,99,84,,,,,,,,,,,,False,,
P2854,Jacob,Weaver,2006-05-03,73,218,S,RF,,0,,81,15,36,97,65,27,55,24,33,,,,,,,,,,,,95,26,53,97,65,27,55,53,49,,,,,,,,,,,,False,,
P3862,Shane,Ramirez,1988-05-03,70,238,S,P,,1,,,,,0,,,,,,27,77,86,28,57,99,0,66,0,0,0,,,,0,,,,84,10,70,85,23,19,48,91,0,62,0,0,0,False,,
P6435,Alan,Taylor,1999-05-15,72,241,L,P,,1,,,,,0,,,,,,59,86,60,33,70,0,24,0,0,0,0,,,,0,,,,49,60,99,67,72,43,80,0,29,0,0,0,0,False,,
P5540,Roland,Price,2001-11-16,78,161,R,P,,1,,,,,0,,,,,,79,72,32,74,92,89,22,96,0,0,0,,,,0,,,,99,33,81,37,87,89,99,99,31,99,0,0,0,False,,
P5693,Billy,King,1997-01-04,75,183,L,P,,1,,,,,0,,,,,,39,31,38,53,63,0,28,0,0,0,0,,,,0,,,,68,30,35,41,35,55,63,0,23,0,0,0,0,False,,
P6794,Jordan,Ferguson,1991-12-07,73,242,L,P,,1,,,,,0,,,,,,33,61,24,23,70,31,31,55,78,0,0,,,,0,,,,87,67,60,22,29,21,61,22,27,55,70,0,0,False,,
P4975,Erik,Oliver,1986-09-12,77,177,L,P,,1,,,,,0,,,,,,38,91,85,72,90,82,0,0,0,0,0,,,,0,,,,89,14,84,81,31,62,89,82,0,0,0,0,0,False,,
P3669,Keith,Gutierrez,1997-09-30,74,240,R,P,,1,,,,,0,,,,,,13,64,27,78,63,0,63,20,98,0,63,,,,0,,,,57,33,71,32,24,84,78,0,71,33,99,0,78,False,,
P7548,Curtis,Ross,2002-12-18,73,247,L,P,,1,,,,,0,,,,,,87,99,46,18,93,0,0,0,73,0,0,,,,0,,,,50,67,99,52,99,28,99,0,0,0,79,0,0,False,,
P8875,Javier,Simmons,1990-01-11,78,178,S,P,,1,,,,,0,,,,,,51,98,59,92,41,90,28,84,63,0,0,,,,0,,,,70,37,96,55,41,92,41,80,25,76,60,0,0,False,,
P3775,Raymond,Reed,1996-08-06,74,240,L,P,,1,,,,,0,,,,,,70,84,26,21,95,90,0,15,0,0,0,,,,0,,,,87,48,86,30,68,17,95,88,0,14,0,0,0,False,,
P5977,Randall,Morris,1998-07-11,75,233,L,P,,1,,,,,0,,,,,,27,89,69,64,19,82,21,29,88,0,0,,,,0,,,,49,39,94,74,35,76,26,92,26,37,99,0,0,False,,
P6807,Ralph,Schmidt,1992-05-16,75,194,L,C,,0,,80,78,60,73,93,82,96,28,20,,,,,,,,,,,,77,74,52,73,93,82,96,19,12,,,,,,,,,,,,False,,
P8095,Lloyd,Martinez,2002-07-17,68,212,S,1B,,0,,13,40,20,72,26,33,82,33,96,,,,,,,,,,,,22,55,30,72,26,33,82,45,99,,,,,,,,,,,,False,,
P3827,Ronnie,Ramos,2003-01-21,77,233,R,2B,,0,,74,25,79,11,48,20,98,29,31,,,,,,,,,,,,88,30,86,11,48,20,98,37,41,,,,,,,,,,,,False,,
P5334,Justin,Watson,1990-12-03,71,205,R,3B,,0,,63,80,13,46,73,87,22,28,46,,,,,,,,,,,,56,70,13,46,73,87,22,22,43,,,,,,,,,,,,False,,
P8621,Frank,Perez,1993-08-02,70,196,R,SS,,0,,50,90,18,13,69,72,45,64,54,,,,,,,,,,,,40,83,13,13,69,72,45,62,47,,,,,,,,,,,,False,,
P3091,Brent,Watkins,1994-01-25,70,183,R,LF,C,0,,35,10,15,70,76,34,67,11,56,,,,,,,,,,,,34,14,19,70,76,34,67,14,61,,,,,,,,,,,,False,,
P4622,Wallace,Hill,1990-05-03,77,219,L,CF,,0,,69,33,49,92,44,64,12,56,83,,,,,,,,,,,,61,27,41,92,44,64,12,46,78,,,,,,,,,,,,False,,
P2300,Richard,Stone,1995-05-25,78,166,R,RF,,0,,41,88,64,56,65,73,44,55,24,,,,,,,,,,,,42,83,67,56,65,73,44,59,25,,,,,,,,,,,,False,,
P8897,Casey,Black,1996-01-15,77,215,S,3B,,0,,73,71,90,34,37,13,20,99,52,,,,,,,,,,,,77,73,88,34,37,13,20,99,55,,,,,,,,,,,,False,,
P6557,Don,Martinez,1998-01-18,68,213,L,RF,,0,,76,43,47,97,33,99,78,81,24,,,,,,,,,,,,90,52,54,97,33,99,78,91,37,,,,,,,,,,,,False,,
P3391,Jordan,Wright,2000-06-17,75,190,L,LF,,0,,23,76,75,39,67,85,96,18,34,,,,,,,,,,,,33,83,84,39,67,85,96,24,48,,,,,,,,,,,,False,,
P7201,David,Tucker,1992-02-23,69,250,R,C,,0,,44,66,81,80,12,20,48,34,69,,,,,,,,,,,,40,62,79,80,12,20,48,30,68,,,,,,,,,,,,False,,
P8838,Kyle,Jenkins,1990-10-13,74,222,L,1B,,0,,32,69,85,40,15,86,95,86,12,,,,,,,,,,,,31,66,75,40,15,86,95,83,10,,,,,,,,,,,,False,,
P2758,Scott,Franklin,1995-03-21,77,247,R,3B,,0,,52,74,64,63,96,74,24,21,13,,,,,,,,,,,,53,76,59,63,96,74,24,20,12,,,,,,,,,,,,False,,
P4084,Randy,Wallace,1990-05-26,68,167,R,P,,1,,,,,0,,,,,,98,89,32,14,85,19,42,0,0,0,0,,,,0,,,,44,65,82,22,92,10,84,15,37,0,0,0,0,False,,
P4962,Gerald,Jones,2000-05-21,69,217,R,P,,1,,,,,0,,,,,,27,11,29,38,15,51,43,38,37,0,0,,,,0,,,,25,41,20,40,39,52,30,58,49,53,45,0,0,False,,
P2372,John,Gray,1995-04-02,68,180,L,P,,1,,,,,0,,,,,,88,29,84,53,74,0,37,0,0,0,0,,,,0,,,,38,25,30,88,89,49,74,0,36,0,0,0,0,False,,
P7461,Wayne,Shaw,1988-08-29,77,199,L,P,,1,,,,,0,,,,,,72,98,62,88,77,0,0,0,78,0,0,,,,0,,,,86,15,92,53,64,81,68,0,0,0,74,0,0,False,,
P6676,Jared,Campbell,2004-01-04,76,233,R,P,,1,,,,,0,,,,,,81,15,82,29,28,0,0,80,0,0,0,,,,0,,,,77,79,39,97,99,56,38,0,0,99,0,0,0,False,,
P6779,Marvin,Cooper,1991-12-22,74,220,R,P,,1,,,,,0,,,,,,51,29,40,18,89,97,85,62,39,0,0,,,,0,,,,26,82,25,34,44,16,86,96,82,55,34,0,0,False,,
P2416,Walter,Gonzalez,1988-12-25,68,204,R,P,,1,,,,,0,,,,,,20,22,74,69,90,0,80,41,0,0,0,,,,0,,,,13,39,14,67,17,63,89,0,79,34,0,0,0,False,,
P3531,Ted,Andrews,1987-03-17,76,189,R,C,,0,,14,29,22,23,34,42,19,41,89,,,,,,,,,,,,10,26,19,23,34,42,19,31,86,,,,,,,,,,,,False,,
P5024,Russell,Brooks,2001-10-25,72,191,R,C,,0,,72,97,40,22,48,32,64,97,71,,,,,,,,,,,,86,99,50,22,48,32,64,99,78,,,,,,,,,,,,False,,
P2256,Eddie,Ramirez,2003-06-26,69,198,R,2B,,0,,18,54,75,31,18,75,26,36,34,,,,,,,,,,,,32,66,88,31,18,75,26,47,49,,,,,,,,,,,,False,,
P2295,Bob,Fisher,1989-07-16,68,230,R,1B,,0,,27,26,67,66,88,19,71,65,24,,,,,,,,,,,,18,17,58,66,88,19,71,59,14,,,,,,,,,,,,False,,
P5913,Glen,Holmes,1990-04-12,74,167,S,LF,,0,,90,85,40,56,35,49,51,60,29,,,,,,,,,,,,84,82,32,56,35,49,51,60,20,,,,,,,,,,,,False,,
P3915,Bernard,Scott,2003-03-22,69,174,S,CF,,0,,83,69,56,90,29,28,42,58,57,,,,,,,,,,,,95,75,64,90,29,28,42,73,63,,,,,,,,,,,,False,,
P8554,Jay,Jackson,2002-04-25,73,225,L,LF,,0,,22,71,88,52,54,69,11,55,89,,,,,,,,,,,,30,82,97,52,54,69,11,68,99,,,,,,,,,,,,False,,
P7419,George,Stevens,1996-03-05,70,222,R,C,,0,,91,92,56,77,93,72,66,69,58,,,,,,,,,,,,91,94,57,77,93,72,66,70,60,,,,,,,,,,,,False,,
P5589,Lance,Smith,2006-12-21,75,239,S,P,,1,,,,,0,,,,,,68,26,67,12,82,81,57,0,36,0,0,,,,0,,,,88,89,36,79,94,30,97,99,69,0,65,0,0,False,,
P9388,Shane,Williams,2006-10-23,69,174,R,P,,1,,,,,0,,,,,,58,56,38,25,32,28,0,0,75,0,0,,,,0,,,,79,75,70,67,86,49,54,58,0,0,87,0,0,False,,
P2326,Richard,Hayes,2007-07-22,78,220,L,P,,1,,,,,0,,,,,,44,20,37,20,38,85,50,0,97,0,0,,,,0,,,,51,93,41,67,73,46,57,99,74,0,99,0,0,False,,
P3309,Brad,Black,2007-01-06,76,247,L,P,,1,,,,,0,,,,,,84,39,83,45,47,67,62,0,0,0,0,,,,0,,,,64,74,65,99,99,67,73,78,87,0,0,0,0,False,,
P9720,Maurice,Campbell,2003-09-23,68,203,L,P,,1,,,,,0,,,,,,28,97,85,53,32,0,36,21,50,0,0,,,,0,,,,33,75,99,99,57,69,50,0,62,38,62,0,0,False,,
P5233,Roy,Russell,2005-04-14,72,166,S,1B,,0,,79,28,10,62,69,29,83,45,61,,,,,,,,,,,,99,46,36,62,69,29,83,72,81,,,,,,,,,,,,False,,
P6487,Dustin,Owens,2004-06-10,69,198,R,2B,,0,,89,24,11,89,90,79,83,82,59,,,,,,,,,,,,99,39,29,89,90,79,83,99,74,,,,,,,,,,,,False,,
P4349,Julio,Reynolds,2003-08-19,77,203,R,1B,,0,,19,54,31,51,73,12,34,74,79,,,,,,,,,,,,45,75,52,51,73,12,34,99,99,,,,,,,,,,,,False,,
P9150,Kevin,Murray,2004-12-22,71,194,R,C,,0,,13,31,24,55,59,95,60,27,80,,,,,,,,,,,,23,53,36,55,59,95,60,54,97,,,,,,,,,,,,False,,
P5414,Steve,Knight,2004-06-08,71,179,R,SS,,0,,32,93,91,98,74,99,70,57,18,,,,,,,,,,,,59,99,99,98,74,99,70,69,39,,,,,,,,,,,,False,,
